Easy MPEG to DVD Burner.exe | 0x406b16 | aaa ; add dword ptr [eax], eax ; pop edi ; pop esi ; ret 4
StarBurn.dll | 0x445845 | add esp, 0xc ; pop edi ; mov eax, esi ; pop esi ; pop ebp ; ret 4
StarBurn.dll | 0x48115e | add esp, 0xc ; pop edi ; mov eax, esi ; pop esi ; ret
StarBurn.dll | 0x484f9e | add esp, 0xc ; pop edi ; pop esi ; mov eax, ebx ; pop ebx ; pop ebp ; ret 4
StarBurn.dll | 0x44c532 | add esp, 0xc ; pop edi ; pop esi ; pop ebx ; leave ; ret 0xc
StarBurn.dll | 0x457da3 | add esp, 0xc ; pop edi ; pop esi ; pop ebx ; leave ; ret 4
StarBurn.dll | 0x45c929 | add esp, 0xc ; pop edi ; pop esi ; pop ebx ; pop ebp ; ret 0xc
StarBurn.dll | 0x48263d | add esp, 0xc ; pop edi ; pop esi ; pop ebx ; ret
StarBurn.dll | 0x484664 | add esp, 0xc ; pop edi ; pop esi ; ret
StarBurn.dll | 0x4474c8 | add esp, 0xc ; pop esi ; pop ebp ; ret 8
StarBurn.dll | 0x45b535 | add esp, 0xc ; push 0x11 ; pop eax ; pop edi ; pop esi ; leave ; ret 0x14
StarBurn.dll | 0x444d03 | add esp, 0xc ; ret
StarBurn.dll | 0x435655 | add esp, edx ; insb byte ptr es:[edi], dx ; retf 0xa772
StarBurn.dll | 0x464b2b | add word ptr [eax], ax ; ret
StarBurn.dll | 0x481003 | and ah, byte ptr [esi + 0x3b] ; ret 0x1474
StarBurn.dll | 0x47b564 | and al, 0x10 ; mov dword ptr [edx], eax ; mov eax, 3 ; ret
StarBurn.dll | 0x429f49 | and al, 0x17 ; mov bh, bl ; push esp ; retf
StarBurn.dll | 0x46850b | and al, 0x29 ; add dword ptr [eax], eax ; leave ; ret 0x1c
StarBurn.dll | 0x439f34 | and al, 0x3a ; sbb byte ptr [esi], al ; lodsb al, byte ptr [esi] ; mov dl, 0x90 ; mov ss, esp ; retf 0xf6e8
StarBurn.dll | 0x457691 | and al, 0x3b ; ret
StarBurn.dll | 0x4370dd | and al, 0x3e ; ret
StarBurn.dll | 0x44bcf6 | and al, 0x40 ; add byte ptr [eax], al ; jl 0x44bcea ; pop esi ; pop edi ; pop ebx ; ret
StarBurn.dll | 0x44bd2d | and al, 0x40 ; add byte ptr [eax], al ; jl 0x44bd27 ; pop edi ; pop esi ; pop ebx ; ret
StarBurn.dll | 0x482f17 | and al, 0x44 ; add cl, ch ; retf
StarBurn.dll | 0x461112 | and al, 0x46 ; add byte ptr [ebx], bh ; ret
StarBurn.dll | 0x47ae36 | and al, 0x49 ; add byte ptr [ebp + 2], dh ; ret
StarBurn.dll | 0x47b921 | and al, 0x49 ; add byte ptr [esi + 0x5f], bl ; leave ; ret
StarBurn.dll | 0x42c145 | and al, 0x4f ; aam 0xa2 ; push ebx ; into ; pop ebp ; ret
StarBurn.dll | 0x4582c3 | and al, 0x58 ; ret
StarBurn.dll | 0x45eed4 | and al, 0x5d ; ret 4
StarBurn.dll | 0x42a961 | and al, 0x6a ; ret
StarBurn.dll | 0x43502c | and al, 0x8a ; retf
StarBurn.dll | 0x46ef66 | and al, 0x8b ; retf
StarBurn.dll | 0x42a98c | and al, 0x9a ; ret 0x417d
StarBurn.dll | 0x439af9 | and al, 0xa6 ; fdivr dword ptr [edi + 0x3e3d43c1] ; inc eax ; ret 0xdbbc
StarBurn.dll | 0x435bf1 | and al, 0xb1 ; ret 0xf586
StarBurn.dll | 0x458b94 | and al, 0xb8 ; ret
StarBurn.dll | 0x42bb42 | and al, 0xbd ; inc esi ; fcom qword ptr [ebx + 0x571e8208] ; retf 0xab35
StarBurn.dll | 0x42d2f9 | and al, 0xbe ; retf
StarBurn.dll | 0x457cad | and al, 0xc3 ; xor eax, eax ; ret
StarBurn.dll | 0x4010b0 | and al, 0xc4 ; or byte ptr [eax], al ; adc al, ah ; or byte ptr [eax], al ; clc ; ret
StarBurn.dll | 0x42aad3 | and al, 0xd3 ; mov cl, 0xa1 ; ret 0x86e2
StarBurn.dll | 0x43722a | and al, 0xd4 ; into ; ret
StarBurn.dll | 0x47143b | and al, 0xfd ; lcall [ecx - 0x75] ; retf
StarBurn.dll | 0x4761e8 | and al, 0xfe ; ret
StarBurn.dll | 0x45ebcc | and al, 0xff ; inc ebp ; or byte ptr [ebx], al ; ret
StarBurn.dll | 0x46efa4 | and al, 0xff ; jbe 0x46efd6 ; call 0x44ba23
StarBurn.dll | 0x473db5 | and al, 0xff ; jne 0x473de2 ; push dword ptr [ebp + 0x1c] ; call 0x470044
StarBurn.dll | 0x446767 | and al, 0xff ; pop esi ; ret
StarBurn.dll | 0x47b292 | and al, 4 ; mul ecx ; ret 0x10
StarBurn.dll | 0x439e11 | and al, 5 ; sbb al, byte ptr [edi + 0x58] ; jns 0x439e85 ; ret
StarBurn.dll | 0x43ce11 | and al, 5 ; sbb al, byte ptr [edi + 0x58] ; jns 0x43ce85 ; ret
StarBurn.dll | 0x47b2aa | and al, 8 ; mul ecx ; add edx, ebx ; pop ebx ; ret 0x10
StarBurn.dll | 0x4352ca | and al, bh ; retf 0x6712
StarBurn.dll | 0x478f20 | and al, byte ptr [eax] ; add byte ptr [ebx], bh ; ret
StarBurn.dll | 0x4294b4 | and al, byte ptr [ebp - 0x6e55c27] ; retf
StarBurn.dll | 0x454db6 | and al, byte ptr [ebx] ; ret
StarBurn.dll | 0x4502ae | and al, byte ptr [ebx] ; ret 0x588b
StarBurn.dll | 0x431f8e | and al, byte ptr [edi] ; ret 0x88e7
StarBurn.dll | 0x4659dc | and al, ch ; xor bl, byte ptr [eax + 1] ; add byte ptr [ebx], bh ; ret
StarBurn.dll | 0x439726 | and al, cl ; sbb edx, edi ; ret 0xb221
StarBurn.dll | 0x473db8 | and bh, bh ; jne 0x473dde ; call 0x470041
StarBurn.dll | 0x452e43 | and bh, bh ; lcall [esi - 0x37] ; ret 0x10
StarBurn.dll | 0x448d51 | and bh, byte ptr [ebx] ; retf 0xe7f
StarBurn.dll | 0x430386 | and bh, byte ptr [edi] ; test byte ptr [ecx - 0x120f5c42], bl ; retf 0x35d7
StarBurn.dll | 0x437d0c | and bh, byte ptr [edx - 0x6e] ; retf 0x431b
StarBurn.dll | 0x435f02 | and bl, byte ptr [edx] ; mov dl, 0x8a ; ret 0x8ffa
StarBurn.dll | 0x42aa80 | and bl, byte ptr [edx] ; push eax ; imul eax, esi, 0xf78fb4fc ; retf
StarBurn.dll | 0x42cb08 | and bl, byte ptr [esi + 0x7a] ; pop es ; xchg eax, edx ; in al, dx ; retf 0x1bb5
StarBurn.dll | 0x457990 | and bl, dh ; stosd dword ptr es:[edi], eax ; mov eax, edx ; pop edi ; ret
StarBurn.dll | 0x4180ca | and byte ptr [0xa646c], ah ; retf 0x46a2
StarBurn.dll | 0x432793 | and byte ptr [eax + 0x2cbf517e], dl ; ret 0x3ed
StarBurn.dll | 0x435404 | and byte ptr [eax + edi*8 - 0x6c], cl ; retf 0x12a6
StarBurn.dll | 0x47bbc2 | and byte ptr [eax], al ; add byte ptr [eax], al ; ret
StarBurn.dll | 0x4791fc | and byte ptr [eax], al ; add byte ptr [ebx], bh ; ret
StarBurn.dll | 0x445bb7 | and byte ptr [eax], al ; dec dword ptr [esi + 0x2c] ; pop edi ; pop esi ; pop ebx ; leave ; ret 4
StarBurn.dll | 0x444f90 | and byte ptr [eax], al ; mov dword ptr [esi], 0x4031e8 ; pop esi ; ret
StarBurn.dll | 0x445d76 | and byte ptr [eax], al ; pop ecx ; pop esi ; ret
StarBurn.dll | 0x47aa08 | and byte ptr [eax], al ; xor eax, eax ; ret
StarBurn.dll | 0x45a3da | and byte ptr [eax], dh ; add byte ptr [ebx], bh ; ret
StarBurn.dll | 0x445fdf | and byte ptr [ebx + 0x51ece8c6], cl ; add eax, dword ptr [eax] ; ret 0x10
StarBurn.dll | 0x42a51b | and byte ptr [ebx - 0xb], dh ; retf 0x634d
StarBurn.dll | 0x4575dc | and byte ptr [ebx], bh ; ret
StarBurn.dll | 0x47ddb7 | and byte ptr [ecx + 0x6af9f759], bl ; sbb bl, byte ptr [ecx + 0x2b] ; ret 0xc083
StarBurn.dll | 0x480cb9 | and byte ptr [ecx + ecx*2], al ; pop ebp ; ret 4
StarBurn.dll | 0x4362e2 | and byte ptr [ecx - 0x60e17fff], ah ; inc ebx ; ret 0xdd5c
StarBurn.dll | 0x4780db | and byte ptr [edi + 0x42], ah ; add al, ch ; ret 0xfcb7
StarBurn.dll | 0x45ec5f | and byte ptr [edi + 0x5b], bl ; pop esi ; leave ; ret 0x38
StarBurn.dll | 0x444f13 | and byte ptr [edi + 0x5b], bl ; ret
StarBurn.dll | 0x464056 | and byte ptr [edi + 0x5e], bl ; pop ebx ; leave ; ret
StarBurn.dll | 0x4180c7 | and byte ptr [edi + ebp*2 + 0x20], dh ; and eax, 0xa646c ; retf 0x46a2
StarBurn.dll | 0x450af0 | and byte ptr [edi - 0x3b7cfffe], ah ; or al, 0x3b ; ret
StarBurn.dll | 0x44c7be | and byte ptr [edi], cl ; mov dh, 0xc ; xor byte ptr [ebx], dh ; retf
StarBurn.dll | 0x4507f0 | and byte ptr [edx - 0x3b7cfffe], ch ; or al, 0x3b ; ret
StarBurn.dll | 0x457fe4 | and byte ptr [edx], ah ; dec ecx ; add byte ptr [ecx - 0x7b], al ; test byte ptr [edi], 0xb7 ; ret
StarBurn.dll | 0x42a084 | and byte ptr [edx], bl ; clc ; ret
StarBurn.dll | 0x42bf3c | and byte ptr [esi + 0x37af4add], dh ; push edx ; retf
StarBurn.dll | 0x463ed2 | and byte ptr [esi + 0x41], dh ; add al, ch ; retf
StarBurn.dll | 0x42af83 | and byte ptr [esi - 0xfe75cfc], bh ; dec esp ; in eax, dx ; push eax ; retf 0xd774
StarBurn.dll | 0x437341 | and byte ptr [esi], ch ; fbstp tbyte ptr [edx] ; ret
StarBurn.dll | 0x42f3e7 | and ch, al ; sub edi, eax ; sub al, cl ; das ; ret
StarBurn.dll | 0x42ca1b | and ch, cl ; retf
StarBurn.dll | 0x436d18 | and ch, dh ; xchg eax, edi ; inc edx ; push ebx ; xchg ah, ah ; xor dword ptr [edi], edx ; ret 0x75a0
StarBurn.dll | 0x43929d | and cl, al ; add ch, byte ptr gs:[edi + 0x218ce845] ; retf
StarBurn.dll | 0x42df62 | and cl, byte ptr [ebx + 0x3a847ed] ; outsb dx, byte ptr [esi] ; ret 0x862b
StarBurn.dll | 0x44c79c | and cl, byte ptr [edi] ; mov dh, 0xc ; xor byte ptr [ebx], dh ; retf
StarBurn.dll | 0x42e8be | and dh, byte ptr [ebp - 0x6e] ; retf 0xb5ec
StarBurn.dll | 0x42bb6f | and dword ptr [eax + 0x1fcc7d18], ebp ; lodsd eax, dword ptr [esi] ; retf 0xdb79
StarBurn.dll | 0x42d2f2 | and dword ptr [eax + 0xe], edx ; jl 0x42d2e0 ; xchg eax, ebx ; push eax ; and al, 0xbe ; retf
StarBurn.dll | 0x436296 | and dword ptr [eax - 0x1d9c0284], esp ; inc edx ; ret
StarBurn.dll | 0x437c54 | and dword ptr [eax - 0x6d], edi ; retf 0xf3aa
StarBurn.dll | 0x47aa07 | and dword ptr [eax], 0 ; xor eax, eax ; ret
StarBurn.dll | 0x47903c | and dword ptr [eax], eax ; add byte ptr [ebx], bh ; ret
StarBurn.dll | 0x42a2b9 | and dword ptr [eax], ebx ; dec ebp ; scasd eax, dword ptr es:[edi] ; stc ; ret 0x9395
StarBurn.dll | 0x436d5b | and dword ptr [eax], esi ; in eax, 0x87 ; push edx ; je 0x436d0a ; ret
StarBurn.dll | 0x42cb99 | and dword ptr [ebp + 0xd935578], edi ; retf 0xaa62
StarBurn.dll | 0x436e42 | and dword ptr [ebp - 0x1d], 0x27d23607 ; ret
StarBurn.dll | 0x48440e | and dword ptr [ebp - 0x24], 0 ; ret
StarBurn.dll | 0x4353e4 | and dword ptr [ebp - 7], ecx ; xchg eax, ebp ; retf
StarBurn.dll | 0x45213e | and dword ptr [ebp], eax ; ret
StarBurn.dll | 0x431ff2 | and dword ptr [ebx - 0x80], ebp ; retf 0x5e14
StarBurn.dll | 0x42b99f | and dword ptr [ebx], ecx ; ret
StarBurn.dll | 0x435b83 | and dword ptr [ecx + 0x759e784f], ebp ; xchg eax, ebx ; movsb byte ptr es:[edi], byte ptr [esi] ; inc edx ; retf 0x1b2c
StarBurn.dll | 0x47213c | and dword ptr [edi], eax ; ret
StarBurn.dll | 0x430e63 | and dword ptr [edx + 0x25540ee0], edi ; jg 0x430e04 ; retf
StarBurn.dll | 0x432256 | and dword ptr [edx + ebp], edx ; pop ds ; inc eax ; jne 0x432262 ; retf
StarBurn.dll | 0x42c1b5 | and dword ptr [edx], eax ; shr edi, 1 ; cmp ebx, dword ptr [esi] ; retf
StarBurn.dll | 0x445d74 | and dword ptr [esi + 0x20], 0 ; pop ecx ; pop esi ; ret
StarBurn.dll | 0x4467ed | and dword ptr [esi + 0x2c], 0 ; mov eax, edi ; pop edi ; pop esi ; pop ebp ; ret 4
StarBurn.dll | 0x446c75 | and dword ptr [esi + 0x2c], 0 ; mov eax, esi ; pop esi ; ret
StarBurn.dll | 0x45ba74 | and dword ptr [esi + 8], 0 ; pop edi ; pop esi ; pop ebp ; ret 8
StarBurn.dll | 0x45ed63 | and dword ptr [esi], 0 ; pop ecx ; pop esi ; pop ebp ; ret 4
StarBurn.dll | 0x458a8e | and dword ptr [esi], 0 ; pop esi ; pop ebp ; ret 4
StarBurn.dll | 0x45d6ab | and dword ptr [esi], 0 ; xor eax, eax ; pop esi ; pop ebp ; ret 4
StarBurn.dll | 0x47bbf2 | and eax, 0x13d ; ret
StarBurn.dll | 0x42f3e1 | and eax, 0x23c926cf ; retf
StarBurn.dll | 0x4319f0 | and eax, 0x278b8e5 ; ret 0x5f9f
StarBurn.dll | 0x4580e2 | and eax, 0x3b00026d ; ret
StarBurn.dll | 0x45d967 | and eax, 0x3bfffffc ; ret
StarBurn.dll | 0x436426 | and eax, 0x44b85eb ; retf 0x549a
StarBurn.dll | 0x42cec5 | and eax, 0x520ebde6 ; xchg eax, edi ; retf 0x7f21
StarBurn.dll | 0x430b84 | and eax, 0x52f1bd69 ; push ds ; retf 0x7f86
StarBurn.dll | 0x437b8d | and eax, 0x59005cee ; mov dl, 0xeb ; jns 0x437bbf ; retf
StarBurn.dll | 0x43ab8d | and eax, 0x59005cee ; mov dl, 0xeb ; jns 0x43abbf ; retf
StarBurn.dll | 0x42db96 | and eax, 0x7cc08e6 ; ret 0xd016
StarBurn.dll | 0x445357 | and eax, 0x8300035b ; les ebx, ptr [eax] ; pop esi ; pop ebp ; ret 8
StarBurn.dll | 0x4180cb | and eax, 0xa646c ; retf 0x46a2
StarBurn.dll | 0x42e801 | and eax, 0xc63cda23 ; ret 0x239
StarBurn.dll | 0x42e4dc | and eax, dword ptr [ebp - 0x40] ; cmpsd dword ptr [esi], dword ptr es:[edi] ; sbb byte ptr [eax - 5], dh ; xchg eax, edx ; ret
StarBurn.dll | 0x42b850 | and eax, dword ptr [ebx] ; xchg eax, esi ; mov bh, 0x54 ; jbe 0x42b83f ; ret 0xe9cd
StarBurn.dll | 0x430305 | and eax, dword ptr [ecx + ebx] ; mov byte ptr [0xd68598bf], al ; retf
StarBurn.dll | 0x45c816 | and eax, dword ptr [ecx] ; add byte ptr [eax], al ; pop edi ; pop esi ; pop ebx ; pop ebp ; ret 8
StarBurn.dll | 0x430304 | and eax, dword ptr ds:[ecx + ebx] ; mov byte ptr [0xd68598bf], al ; retf
StarBurn.dll | 0x4396f6 | and eax, eax ; sbb bl, bh ; ret
StarBurn.dll | 0x42febe | and ebp, dword ptr [ebx] ; rcr ebx, cl ; ret
StarBurn.dll | 0x428ef2 | and ebp, dword ptr [ecx + ebx - 0x13] ; retf 0x97cd
StarBurn.dll | 0x44a237 | and ebp, ebx ; adc bh, byte ptr [ebx] ; ret
StarBurn.dll | 0x435eb2 | and ebx, dword ptr [ebx] ; mov bl, 0x8b ; ret
StarBurn.dll | 0x4513ed | and ebx, dword ptr [esi - 0x3b7cfffe] ; adc byte ptr [ebx], bh ; ret
StarBurn.dll | 0x42d006 | and ebx, eax ; retf
StarBurn.dll | 0x4392a5 | and ebx, ecx ; add bp, word ptr [esi + 0x208de944] ; retf 0x467
StarBurn.dll | 0x42e802 | and ebx, edx ; cmp al, 0xc6 ; ret 0x239
StarBurn.dll | 0x42d30f | and ecx, dword ptr [edx] ; mov ah, ah ; retf
StarBurn.dll | 0x42f3e5 | and ecx, ebx ; and ch, al ; sub edi, eax ; sub al, cl ; das ; ret
StarBurn.dll | 0x4352ba | and ecx, edi ; retf
StarBurn.dll | 0x438341 | and edi, dword ptr [ebx - 0x48] ; retf
StarBurn.dll | 0x471530 | and edi, ebp ; lcall [ecx + 0x5e] ; pop ebp ; ret 8
StarBurn.dll | 0x452edc | and edi, edi ; lcall [esi - 0x37] ; ret 0x28
StarBurn.dll | 0x42eaaf | and edi, esp ; lodsb al, byte ptr [esi] ; ret 0x8093
StarBurn.dll | 0x42d172 | and edx, dword ptr [edx + 0xbb8c97b] ; retf
StarBurn.dll | 0x42ff47 | and edx, ebx ; ret
StarBurn.dll | 0x428e2c | and esp, dword ptr [edi] ; pop ecx ; fidivr dword ptr [edx + 0x551b33db] ; retf
StarBurn.dll | 0x42ad46 | arpl ax, di ; retf
StarBurn.dll | 0x435650 | arpl bx, bx ; push cs ; mov dh, 0xb9 ; add esp, edx ; insb byte ptr es:[edi], dx ; retf 0xa772
StarBurn.dll | 0x42f169 | arpl cx, cx ; ret
StarBurn.dll | 0x43629a | arpl dx, sp ; inc edx ; ret
StarBurn.dll | 0x4765cc | arpl word ptr [eax], cx ; add cl, cl ; ret 0x18
StarBurn.dll | 0x4363a4 | arpl word ptr [ebp - 0x73bdd31e], bp ; ret
StarBurn.dll | 0x42ff43 | arpl word ptr [ebx], dx ; add esi, dword ptr [ebx] ; and edx, ebx ; ret
StarBurn.dll | 0x464e12 | arpl word ptr [ecx], ax ; add byte ptr [ebx], bh ; ret
StarBurn.dll | 0x4293b6 | arpl word ptr [edi + 0x69], si ; out 0xae, al ; retf 0x57fc
StarBurn.dll | 0x42929c | arpl word ptr [esi - 0x57], si ; out 0xfe, al ; retf 0x57c0
StarBurn.dll | 0x43dd12 | bound eax, qword ptr [0x61205ba] ; push 6 ; ret 0x1a06
StarBurn.dll | 0x464ff5 | bound eax, qword ptr [ecx] ; add byte ptr [ebx], bh ; ret
StarBurn.dll | 0x43df10 | bound eax, qword ptr [esi] ; mov edx, 0x6a071206 ; pop es ; ret 0x1a07
StarBurn.dll | 0x4307a7 | bound ebx, qword ptr [0xe579ad0] ; ret
StarBurn.dll | 0x439a72 | bound ebx, qword ptr [0xfc83027d] ; inc ebx ; cmp al, 0xbd ; ret 0xdda2
StarBurn.dll | 0x4616ae | bound ebx, qword ptr [ebx - 0x3b7cffff] ; adc byte ptr [ebx], bh ; ret
StarBurn.dll | 0x42c9e1 | bound edi, qword ptr [eax] ; sal ebx, 1 ; sbb dword ptr [ecx - 0x56], eax ; js 0x42c987 ; retf 0x127
StarBurn.dll | 0x42c6b3 | bound edi, qword ptr [esi - 0x46693a14] ; in eax, dx ; ret 0x4f97
StarBurn.dll | 0x42eaa9 | bound edx, qword ptr [eax] ; pop ebp ; push edx ; sbb al, 0x6c ; and edi, esp ; lodsb al, byte ptr [esi] ; ret 0x8093
StarBurn.dll | 0x42a632 | bound esi, qword ptr [ebx + 0xa] ; sbb cl, bl ; retf 0xceda
StarBurn.dll | 0x435595 | bound esi, qword ptr [edi - 0x3bee56f1] ; jl 0x435618 ; retf
StarBurn.dll | 0x447637 | call 0x4438a8
StarBurn.dll | 0x4476c6 | call 0x4440ea
StarBurn.dll | 0x44855b | call 0x445029
StarBurn.dll | 0x44857a | call 0x445050
StarBurn.dll | 0x44f135 | call 0x44b3ef
StarBurn.dll | 0x46efa8 | call 0x44ba1f
StarBurn.dll | 0x47795f | call 0x4543b5
StarBurn.dll | 0x45ef54 | call 0x45ba0f
StarBurn.dll | 0x479303 | call 0x465558
StarBurn.dll | 0x473dbc | call 0x47003d
StarBurn.dll | 0x479e75 | call 0x47689a
StarBurn.dll | 0x44ebcf | call 0x47ae35
StarBurn.dll | 0x44ebe7 | call 0x47ae52
StarBurn.dll | 0x44eba7 | call 0x47ae82
StarBurn.dll | 0x47ec05 | call 0x47af02
StarBurn.dll | 0x47ed21 | call 0x47af47
StarBurn.dll | 0x44ee81 | call 0x47b0de
StarBurn.dll | 0x45e65f | call 0x47b0df
StarBurn.dll | 0x45ee59 | call 0x47b121
StarBurn.dll | 0x44e7dd | call 0x47b216
StarBurn.dll | 0x47f14b | call 0x47b37e
StarBurn.dll | 0x484a2f | call 0x480d2a
StarBurn.dll | 0x47df7c | call 0xc0cca9f9
StarBurn.dll | 0x44d207 | call 0xc3451241
StarBurn.dll | 0x45a410 | call 0xc345e429
StarBurn.dll | 0x47f019 | call 0xc3483032
StarBurn.dll | 0x488ab0 | call 0xc4488ab8
StarBurn.dll | 0x488158 | call 0xcc488160
StarBurn.dll | 0x4514e6 | cdq ; add al, byte ptr [eax] ; leave ; ret 0xc
StarBurn.dll | 0x47149a | cdq ; add byte ptr [eax], al ; leave ; ret
StarBurn.dll | 0x471814 | cdq ; add byte ptr [eax], al ; ret 0x2c
StarBurn.dll | 0x464196 | cdq ; insb byte ptr es:[edi], dx ; add dword ptr [eax], eax ; leave ; ret
StarBurn.dll | 0x47d1bc | cdq ; jae 0x47d1d1 ; push 0x2b ; pop edi ; idiv edi ; mov eax, edx ; jmp 0x47d1d6
StarBurn.dll | 0x47d2f6 | cdq ; jae 0x47d30b ; push 0x2b ; pop ebx ; idiv ebx ; mov eax, edx ; jmp 0x47d310
StarBurn.dll | 0x47d3fd | cdq ; jae 0x47d412 ; push 0x2b ; pop edi ; idiv edi ; mov eax, edx ; jmp 0x47d417
StarBurn.dll | 0x468210 | cdq ; mov ecx, dword ptr [ebp + 8] ; mov dword ptr [ecx], eax ; xor eax, eax ; pop ebp ; ret 0x28
StarBurn.dll | 0x42924d | cdq ; mov word ptr [edx - 0x1b], gs ; out dx, eax ; or ecx, dword ptr [edi + eax] ; inc ebp ; ret 0x11b3
StarBurn.dll | 0x42ce25 | cdq ; or al, byte ptr [ecx] ; loop 0x42ce20 ; jnp 0x42ceaa ; int 0xc3
StarBurn.dll | 0x430cd5 | cdq ; out dx, al ; ret
StarBurn.dll | 0x42db3f | cdq ; pop ebx ; ret
StarBurn.dll | 0x47d850 | cdq ; pop edi ; pop ebx ; leave ; ret 4
StarBurn.dll | 0x45e2ea | cdq ; pop edi ; pop esi ; pop ebx ; leave ; ret 0x24
StarBurn.dll | 0x46993f | cdq ; pop ss ; add dword ptr [eax], eax ; pop ecx ; mov eax, esi ; pop esi ; pop ebp ; ret 4
StarBurn.dll | 0x42ef3e | cdq ; push cs ; ret
StarBurn.dll | 0x430e5c | cdq ; ret
StarBurn.dll | 0x42f74a | cdq ; test byte ptr [edi + 0x664c65f4], cl ; wait ; retf
StarBurn.dll | 0x449d18 | clc ; adc al, 3 ; add byte ptr [ebx], bh ; ret
StarBurn.dll | 0x44b5c1 | clc ; add al, byte ptr [eax] ; leave ; ret 0xc
StarBurn.dll | 0x44855a | clc ; call 0x44502a
StarBurn.dll | 0x448579 | clc ; call 0x445051
StarBurn.dll | 0x4469d3 | clc ; dec edx ; inc eax ; add al, ch ; retf 0xffce
StarBurn.dll | 0x484223 | clc ; inc ebx ; add byte ptr [edi + 0x6a], dl ; add al, ch ; cli ; retf 0xffff
StarBurn.dll | 0x44bec8 | clc ; jge 0x44be9e ; pop edi ; pop esi ; pop ebx ; leave ; ret 0x10
StarBurn.dll | 0x44bf34 | clc ; jge 0x44bf03 ; pop edi ; pop esi ; pop ebx ; leave ; ret 0x10
StarBurn.dll | 0x45ee18 | clc ; jl 0x45edab ; pop edi ; push dword ptr [esi + 0x10] ; call 0x47b0e5
StarBurn.dll | 0x44c64b | clc ; jne 0x44c5e9 ; pop edi ; pop esi ; pop ebx ; leave ; ret 4
StarBurn.dll | 0x44c9a3 | clc ; jne 0x44c941 ; pop edi ; pop esi ; pop ebx ; leave ; ret 8
StarBurn.dll | 0x47d84e | clc ; jne 0x47d7f0 ; pop edi ; pop ebx ; leave ; ret 4
StarBurn.dll | 0x465051 | clc ; jo 0x4650a5 ; add byte ptr [ebp - 0x17aff3bb], cl ; ret 0x161
StarBurn.dll | 0x48667f | clc ; lahf ; dec eax ; add cl, ch ; ret
StarBurn.dll | 0x42d6e0 | clc ; nop ; ret 0x8cab
StarBurn.dll | 0x431c8b | clc ; or eax, 0x5f64432a ; js 0x431cad ; ret
StarBurn.dll | 0x46247e | clc ; or eax, dword ptr [ebx] ; ret
StarBurn.dll | 0x4641e0 | clc ; outsb dx, byte ptr [esi] ; add dword ptr [eax], eax ; pop ecx ; mov eax, esi ; pop esi ; pop ebp ; ret 4
StarBurn.dll | 0x42d2da | clc ; popfd ; xlatb ; mov cl, 0x39 ; pop esi ; stosb byte ptr es:[edi], al ; ret 0x2d44
StarBurn.dll | 0x47bab5 | clc ; push es ; add byte ptr [eax], al ; ret
StarBurn.dll | 0x42c849 | clc ; push esi ; dec ebx ; popfd ; sub dword ptr [edi], 0x30 ; ret
StarBurn.dll | 0x4602da | clc ; push esp ; inc ecx ; add al, ch ; ret
StarBurn.dll | 0x4010b8 | clc ; ret
StarBurn.dll | 0x430438 | clc ; ret 0xb68c
StarBurn.dll | 0x428cd5 | clc ; ret 0xd19a
StarBurn.dll | 0x42ad47 | clc ; retf
StarBurn.dll | 0x4352cb | clc ; retf 0x6712
StarBurn.dll | 0x456daa | clc ; retf 0xfffe
StarBurn.dll | 0x4396f4 | clc ; sbb esp, dword ptr [ebx] ; rcr byte ptr [eax], 0xfb ; ret
StarBurn.dll | 0x4322ee | clc ; xchg eax, edx ; shr dword ptr [ebx + 0x1e747f15], 0xa0 ; retf 0xdcb6
StarBurn.dll | 0x435406 | clc ; xchg eax, esp ; retf 0x12a6
StarBurn.dll | 0x45875f | clc ; xor ecx, dword ptr [ecx] ; pop ebp ; ret 4
StarBurn.dll | 0x45874c | clc ; xor ecx, dword ptr [ecx] ; ret
StarBurn.dll | 0x4571ec | cld ; aas ; add al, byte ptr [eax] ; ret 0x1c
StarBurn.dll | 0x446473 | cld ; adc byte ptr [eax], al ; ret
StarBurn.dll | 0x45b82f | cld ; adc byte ptr [eax], al ; xor eax, eax ; leave ; ret 0x10
StarBurn.dll | 0x44b182 | cld ; add al, byte ptr [eax] ; leave ; ret 0x10
StarBurn.dll | 0x44b1dc | cld ; add al, byte ptr [eax] ; leave ; ret 8
StarBurn.dll | 0x444120 | cld ; add byte ptr [ebx - 0x74a103ab], cl ; ret
StarBurn.dll | 0x4727b8 | cld ; add dword ptr [esp + edx - 0x75], esi ; ret
StarBurn.dll | 0x4777d5 | cld ; add eax, ebp ; retf 0xfcc0
StarBurn.dll | 0x4530b7 | cld ; add ebp, eax ; ret 0x27d
StarBurn.dll | 0x42f765 | cld ; fcmovb st(0), st(7) ; retf 0x8829
StarBurn.dll | 0x4306a5 | cld ; fnstenv [ecx] ; sub byte ptr [eax + 0x4d], 0xa5 ; pop es ; out dx, eax ; retf 0xf922
StarBurn.dll | 0x431f88 | cld ; fnstenv [esi + 0x224d6893] ; pop es ; ret 0x88e7
StarBurn.dll | 0x439a77 | cld ; inc ebx ; cmp al, 0xbd ; ret 0xdda2
StarBurn.dll | 0x42ed51 | cld ; inc edx ; jecxz 0x42edb9 ; ret 0xdd7e
